Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-22 00:00:00-05:00,84.75434615647912,86.27992697379312,84.50949825586244,86.2705078125,23601600,0.0,0.0
2018-01-23 00:00:00-05:00,86.54360961914062,86.92029705470041,86.20459164560833,86.54360961914062,23412800,0.0,0.0
2018-01-24 00:00:00-05:00,87.15571675613505,87.98442328056575,86.24225215476245,86.46826171875,33277500,0.0,0.0
2018-01-25 00:00:00-05:00,87.08035632418066,87.80547345580705,86.57182954231904,86.94851684570312,26383200,0.0,0.0
2018-01-26 00:00:00-05:00,87.69250577419916,88.57771301269531,87.1839787981871,88.57771301269531,29172200,0.0,0.0
2018-01-29 00:00:00-05:00,89.59475514568481,89.88668446601429,88.2575217100094,88.44586181640625,31569900,0.0,0.0
2018-01-30 00:00:00-05:00,87.86202109969919,88.20103910814521,86.7319586766405,87.33465576171875,38635100,0.0,0.0
2018-01-31 00:00:00-05:00,88.28577301439611,89.8396040563924,88.05976344719934,89.47233581542969,48756300,0.0,0.0
2018-02-01 00:00:00-05:00,89.26514467009785,90.47053843640141,88.12567065086674,88.76603698730469,47227900,0.0,0.0
2018-02-02 00:00:00-05:00,88.18218574804081,88.49295340025071,86.16691636627345,86.43059539794922,47867800,0.0,0.0
2018-02-05 00:00:00-05:00,85.28171417594422,87.80551084311578,82.87092590332031,82.87092590332031,51031500,0.0,0.0
2018-02-06 00:00:00-05:00,81.82559710427644,86.14807170402709,80.28118543145716,86.0068130493164,67998600,0.0,0.0
2018-02-07 00:00:00-05:00,85.21577619758509,86.42117007629814,84.00096315849372,84.38706970214844,41107600,0.0,0.0
2018-02-08 00:00:00-05:00,84.4812404423575,84.64133024652645,79.81975469226163,80.05518341064453,55628700,0.0,0.0
2018-02-09 00:00:00-05:00,81.26999163225221,83.74669901602758,78.94395488324068,83.04041290283203,63499100,0.0,0.0
2018-02-12 00:00:00-05:00,83.5677827083817,84.5471671192167,82.80499589746925,83.93505096435547,35720300,0.0,0.0
2018-02-13 00:00:00-05:00,83.74669356365244,84.75432806548692,82.68255847554927,84.59423828125,26407700,0.0,0.0
2018-02-14 00:00:00-05:00,83.74271675405949,86.08913608238498,83.64810435216087,85.91883087158203,34960900,0.42,0.0
2018-02-15 00:00:00-05:00,86.2972994331964,87.72597071708012,85.73908113315801,87.66920471191406,27823900,0.0,0.0
2018-02-16 00:00:00-05:00,87.4704981913446,88.46394646686058,86.85551396393947,87.04473876953125,30596900,0.0,0.0
2018-02-20 00:00:00-05:00,86.55277268250828,88.04766636372509,86.1080863322324,87.72598266601562,30911700,0.0,0.0
2018-02-21 00:00:00-05:00,87.97196941098687,88.33149947709813,86.56221771240236,86.56221771240234,26922500,0.0,0.0
2018-02-22 00:00:00-05:00,87.09206308166809,87.73543763365613,86.43922512228563,86.78929901123047,24392800,0.0,0.0
2018-02-23 00:00:00-05:00,88.55858199038133,89.00326833992999,87.38537200879257,88.99380493164062,26329200,0.0,0.0
2018-02-26 00:00:00-05:00,89.31547475480367,90.30891583661379,89.17355253784113,90.28053283691406,30199800,0.0,0.0
2018-02-27 00:00:00-05:00,90.58332100627062,90.67793343663999,89.12626647949219,89.12626647949219,25869100,0.0,0.0
2018-02-28 00:00:00-05:00,89.73177405882787,90.55491717250668,88.58694731218331,88.71940612792969,31167300,0.0,0.0
2018-03-01 00:00:00-05:00,88.9275659439179,89.47632807021847,86.89336648846903,87.84896850585938,37135600,0.0,0.0
2018-03-02 00:00:00-05:00,86.64737546944086,88.1328127955429,85.96615451659781,88.03820037841797,32830400,0.0,0.0
2018-03-05 00:00:00-05:00,87.36644471139024,89.192492704051,87.29075910088838,88.59642791748047,23901600,0.0,0.0
2018-03-06 00:00:00-05:00,89.25870589534641,89.40062811923886,87.93411772158804,88.29364776611328,22175800,0.0,0.0
2018-03-07 00:00:00-05:00,88.14227132797727,88.88025824658705,87.45158700608145,88.8045654296875,26716100,0.0,0.0
2018-03-08 00:00:00-05:00,89.19247119010419,89.97776785967316,88.71940195086462,89.34385681152344,25887800,0.0,0.0
2018-03-09 00:00:00-05:00,90.15756698032448,91.34024047851562,89.88318586252818,91.34024047851562,36937300,0.0,0.0
2018-03-12 00:00:00-04:00,91.30236895191888,91.9741264479401,90.86714609048813,91.55782318115234,26073700,0.0,0.0
2018-03-13 00:00:00-04:00,91.77544674907479,92.00251799821162,88.90864786640343,89.324951171875,35387800,0.0,0.0
2018-03-14 00:00:00-04:00,89.99668956348663,90.27107057288771,88.46394271670022,88.79508972167969,32132000,0.0,0.0
2018-03-15 00:00:00-04:00,88.49234638818696,89.48579485367944,87.83005222350198,89.10733795166016,27611000,0.0,0.0
2018-03-16 00:00:00-04:00,89.5803772469666,90.24267118964873,88.86131009600986,89.50468444824219,49081300,0.0,0.0
2018-03-19 00:00:00-04:00,88.6910189362161,88.84240455760933,87.1488158152072,87.88680267333984,33344100,0.0,0.0
2018-03-20 00:00:00-04:00,88.03819837127239,88.71941209012,87.99088855455615,88.11388397216797,23075200,0.0,0.0
2018-03-21 00:00:00-04:00,87.92465318553657,88.98433092939415,87.24343229437555,87.49889373779297,24457100,0.0,0.0
2018-03-22 00:00:00-04:00,86.35405438208743,86.80820402066284,84.83077809693481,84.95377349853516,38604700,0.0,0.0
2018-03-23 00:00:00-04:00,84.67940873855339,85.58770097165616,82.38975494978612,82.48436737060547,44068900,0.0,0.0
2018-03-26 00:00:00-04:00,85.72962403455458,88.93703349481595,85.53093578338836,88.7288818359375,56396800,0.0,0.0
2018-03-27 00:00:00-04:00,89.8263951983954,90.01562001880093,83.74272410416947,84.65101623535156,56569000,0.0,0.0
2018-03-28 00:00:00-04:00,84.98217254645162,86.31623149670358,84.08334372382392,84.57533264160156,52501100,0.0,0.0
2018-03-29 00:00:00-04:00,85.3227773550135,87.31913033446271,83.63865183910987,86.35406494140625,45867500,0.0,0.0
2018-04-02 00:00:00-04:00,85.59715652664899,85.98506958196091,82.79658726022166,83.75218200683594,48515400,0.0,0.0
2018-04-03 00:00:00-04:00,84.75510972650821,85.19979608750442,83.15613295232157,84.87810516357422,37213800,0.0,0.0
2018-04-04 00:00:00-04:00,83.11825345443151,87.76379626533566,83.0047214710858,87.3569564819336,35560000,0.0,0.0
2018-04-05 00:00:00-04:00,87.4610548409922,88.05711956271037,86.47706982687156,87.40428161621094,29771900,0.0,0.0
