,Date,AAPL,AMZN,GOOGL,INTC,META,MSFT,NVDA,QCOM
1017,2022-02-03,171.9022979736328,138.8455047607422,143.08999633789062,46.43690490722656,237.75999450683597,298.45343017578125,239.2562713623047,175.31419372558594
1018,2022-02-04,171.61363220214844,157.63949584960938,143.29299926757812,46.52897644042969,237.08999633789065,303.09991455078125,242.9628143310547,175.67637634277344
1019,2022-02-07,170.8869171142578,157.9355010986328,139.2010040283203,46.69373321533203,224.91000366210935,298.15625,247.04898071289065,171.38894653320312
1020,2022-02-08,174.04263305664062,161.4134979248047,139.3990020751953,47.30430221557617,220.17999267578125,301.7326965332031,250.84544372558597,174.81495666503906
1021,2022-02-09,175.48609924316406,161.1894989013672,141.5919952392578,48.370361328125,232.0,308.32098388671875,266.8005065917969,180.06167602539062
1022,2022-02-10,171.34483337402344,159.0034942626953,138.6199951171875,47.35275268554688,228.07000732421875,299.5729675292969,257.99871826171875,170.39053344726562
1023,2022-02-11,167.88052368164062,153.2935028076172,134.28250122070312,46.16069793701172,219.5500030517578,292.30108642578125,239.26626586914065,161.1598358154297
1024,2022-02-14,168.11944580078125,155.16700744628906,135.5260009765625,46.11224365234375,217.6999969482422,292.261474609375,242.44329833984372,161.63949584960938
1025,2022-02-15,172.01181030273438,156.510498046875,136.60850524902344,46.945709228515625,221.0,297.6806945800781,264.7024841308594,169.34312438964844
1026,2022-02-16,171.7729034423828,158.10049438476562,137.73800659179688,46.7421875,216.5399932861328,297.3332214355469,264.8623046875,168.9515838623047
1027,2022-02-17,168.11944580078125,154.65249633789062,132.53900146484375,46.1025505065918,207.7100067138672,288.6266784667969,244.841064453125,163.27418518066406
1028,2022-02-18,166.5465545654297,152.60150146484375,130.4029998779297,43.65059661865234,206.16000366210935,285.8468933105469,236.1991271972656,164.096435546875
1029,2022-02-22,163.57998657226562,150.19749450683594,129.81350708007812,43.3113899230957,202.0800018310547,285.6384582519531,233.6814727783203,162.3834228515625
1030,2022-02-23,159.34912109375,144.82699584960938,127.58799743652344,43.27262496948242,198.4499969482422,278.24237060546875,223.66085815429688,158.20367431640625
1031,2022-02-24,162.007080078125,151.35800170898438,132.6909942626953,45.278770446777344,207.6000061035156,292.458740234375,237.25814819335935,164.4292449951172
1032,2022-02-25,164.1075897216797,153.7884979248047,134.45950317382812,46.23823165893555,210.47999572753903,295.1590576171875,241.3443298339844,167.31687927246094
1033,2022-02-28,164.37635803222656,153.56300354003906,135.0570068359375,46.2285385131836,211.02999877929688,296.6283569335937,243.6222076416016,168.35447692871094
1034,2022-03-01,162.4650115966797,151.14199829101562,134.06149291992188,45.37568664550781,203.4900054931641,292.816162109375,234.5506591796875,160.2299346923828
1035,2022-03-02,165.80987548828125,152.05250549316406,134.57150268554688,47.36244583129883,208.1100006103516,298.0182189941406,242.0149688720703,166.36351013183594
1036,2022-03-03,165.4813690185547,147.89849853515625,133.89950561523438,46.451446533203125,202.97000122070312,293.7791442871094,236.9588165283203,162.530029296875
1037,2022-03-04,162.4351348876953,145.64100646972656,131.906494140625,46.58712768554688,200.05999755859372,287.762939453125,229.18478393554688,159.49270629882812
1038,2022-03-07,158.58258056640625,137.4530029296875,126.37850189208984,46.20915603637695,187.47000122070312,276.8921813964844,213.35687255859372,147.54010009765625
1039,2022-03-08,156.73094177246094,136.01449584960938,127.10449981689452,46.034706115722656,190.2899932861328,273.8543395996094,214.9756317138672,148.18882751464844
1040,2022-03-09,162.21612548828125,139.2790069580078,133.4199981689453,46.16069793701172,198.5,286.4128112792969,229.96417236328125,154.43055725097656
1041,2022-03-10,157.80609130859375,146.8175048828125,132.42950439453125,45.22062301635742,195.2100067138672,283.5238342285156,226.40689086914065,152.0714874267578
1042,2022-03-11,154.03314208984375,145.52450561523438,129.87049865722656,44.41622924804688,187.6100006103516,278.0438232421875,220.8311462402344,149.74188232421875
1043,2022-03-14,149.941650390625,141.85299682617188,125.95099639892578,43.03034210205078,186.6300048828125,274.4400634765625,213.1370391845703,138.88034057617188
1044,2022-03-15,154.39154052734375,147.3665008544922,129.197998046875,43.42769241333008,192.02999877929688,285.07257080078125,229.55447387695312,141.75054931640625
1045,2022-03-16,158.8712615966797,153.10400390625,133.28050231933594,45.19154739379883,203.6300048828125,292.2601928710937,244.7728576660156,147.88412475585938
1046,2022-03-17,159.89663696289062,157.23899841308594,133.83900451660156,45.685813903808594,207.83999633789065,293.08416748046875,247.4707794189453,150.22354125976562
1047,2022-03-18,163.2415008544922,161.25050354003906,136.12550354003906,45.98625564575195,216.4900054931641,298.2564697265625,264.3279113769531,151.36376953125
1048,2022-03-21,164.63519287109375,161.4915008544922,136.10150146484375,45.9281005859375,211.4900054931641,296.9956970214844,267.1357421875,152.93646240234375
1049,2022-03-22,168.05972290039062,164.88900756835938,139.8679962158203,46.897254943847656,216.6499938964844,301.8602294921875,265.037353515625,154.92201232910156
1050,2022-03-23,169.4434356689453,163.4080047607422,138.27549743652344,46.78095626831055,213.4600067138672,297.32330322265625,256.1441650390625,150.2628631591797
1051,2022-03-24,173.2860565185547,163.64950561523438,141.57200622558594,50.02761459350586,219.57000732421875,301.89996337890625,281.284912109375,155.7575225830078
1052,2022-03-25,173.93313598632812,164.77349853515625,141.67300415039062,50.23114013671875,221.82000732421875,301.48297119140625,276.7084350585937,155.27587890625
1053,2022-03-28,174.80917358398438,168.99049377441406,141.45550537109375,49.9210090637207,223.58999633789065,308.4522399902344,281.97442626953125,155.7476806640625
1054,2022-03-29,178.154052734375,169.31500244140625,142.5054931640625,50.63818359375,229.8600006103516,313.12811279296875,286.341064453125,158.32302856445312
1055,2022-03-30,176.9694061279297,166.30099487304688,141.93850708007812,49.84347534179688,227.8500061035156,311.5893249511719,276.6884460449219,150.12522888183594
1056,2022-03-31,173.82363891601562,162.99749755859375,139.0675048828125,48.03116226196289,222.3600006103516,306.0794677734375,272.6515197753906,150.21372985839844
1057,2022-04-01,173.52496337890625,163.55999755859375,140.15049743652344,46.62589263916016,224.8500061035156,307.18145751953125,266.9159240722656,144.483154296875
1058,2022-04-04,177.63638305664062,168.34649658203125,142.97149658203125,47.68226623535156,233.88999938964844,312.6912841796875,273.3909912109375,151.18682861328125
1059,2022-04-05,174.27159118652344,164.05499267578125,140.59100341796875,46.6452751159668,231.83999633789065,308.6308898925781,259.11187744140625,142.97923278808594
1060,2022-04-06,171.05613708496094,158.75599670410156,136.54800415039062,46.0734748840332,223.3000030517578,297.3332214355469,243.88352966308597,136.90463256835938
1061,2022-04-07,171.36474609375,157.7845001220703,135.8885040283203,46.09286117553711,222.9499969482422,299.189697265625,241.8950653076172,136.84567260742188
1062,2022-04-08,169.323974609375,154.4604949951172,133.28750610351562,45.56951904296875,222.3300018310547,294.821533203125,231.01336669921875,134.35879516601562
1063,2022-04-11,165.00352478027344,151.1219940185547,128.82350158691406,45.133399963378906,216.4600067138672,283.1962585449219,219.00254821777344,133.05148315429688
1064,2022-04-12,166.90493774414062,150.78750610351562,127.7145004272461,45.06555938720703,214.13999938964844,280.0193786621094,214.87570190429688,133.76902770996094
1065,2022-04-13,169.63258361816406,155.54100036621094,129.8939971923828,45.55982208251953,214.9900054931641,285.5391845703125,221.86036682128903,138.1038055419922
1066,2022-04-14,164.54559326171875,151.7064971923828,126.7300033569336,44.26115798950195,210.17999267578125,277.8055114746094,212.41758728027344,134.57505798339844
1067,2022-04-18,164.32659912109375,152.78500366210938,127.67649841308594,45.20123672485352,210.7700042724609,278.4905090332031,217.66357421875,136.94395446777344
1068,2022-04-19,166.64608764648438,158.11549377441406,130.00900268554688,46.451446533203125,217.30999755859372,283.2359313964844,221.81039428710935,138.6444549560547
1069,2022-04-20,166.47686767578125,153.9980010986328,128.0399932861328,46.62589263916016,200.4199981689453,284.28826904296875,214.6558837890625,137.94656372070312
1070,2022-04-21,165.67051696777344,148.29600524902344,124.8144989013672,46.034706115722656,188.07000732421875,278.7784118652344,201.67581176757807,133.7886962890625
1071,2022-04-22,161.0613555908203,144.35000610351562,119.635498046875,45.10432434082031,184.1100006103516,272.0475158691406,195.0009002685547,130.5449676513672
1072,2022-04-25,162.14646911621094,146.07400512695312,123.0739974975586,45.60828399658203,186.9900054931641,278.6890869140625,198.86795043945312,134.23101806640625
1073,2022-04-26,156.09385681152344,139.39100646972656,118.6500015258789,44.11579132080078,180.9499969482422,268.2650756835937,187.7364654541016,131.22320556640625
1074,2022-04-27,155.86488342285156,138.16700744628906,114.29450225830078,43.825042724609375,174.9499969482422,281.1709899902344,184.00930786132807,132.7959442138672
1075,2022-04-28,162.9030303955078,144.59649658203125,118.52249908447266,45.39506912231445,205.72999572753903,287.5346374511719,197.6688690185547,145.6626739501953
1076,2022-04-29,156.9399871826172,124.28150177001952,114.1094970703125,42.24532699584961,200.47000122070312,275.5122375488281,185.3282928466797,137.30764770507812
1077,2022-05-02,157.24862670898438,124.5,116.58300018310548,43.57306289672852,211.1300048828125,282.4119873046875,195.18077087402344,142.79248046875
1078,2022-05-03,158.7617645263672,124.25350189208984,117.33399963378906,43.66998291015625,212.02999877929688,279.7414245605469,195.8702392578125,141.7996826171875
1079,2022-05-04,165.27232360839844,125.92849731445312,122.26100158691406,45.10432434082031,223.41000366210935,287.882080078125,203.1846466064453,146.5080108642578
1080,2022-05-05,156.06398010253906,116.40699768066406,116.50550079345705,43.56584167480469,208.27999877929688,275.3434753417969,188.2960205078125,139.22438049316406
1081,2022-05-06,156.80172729492188,114.77249908447266,115.74649810791016,43.27280044555664,203.7700042724609,272.7424011230469,186.6073303222656,138.1824493408203
1082,2022-05-09,151.59759521484375,108.78900146484376,112.51100158691406,42.071319580078125,196.2100067138672,262.66583251953125,169.37049865722656,132.61898803710938
1083,2022-05-10,154.04013061523438,108.85900115966795,114.3949966430664,42.98952102661133,197.6499938964844,267.5502624511719,175.81556701660156,134.4767608642578
1084,2022-05-11,146.05450439453125,105.37200164794922,113.60250091552734,41.83688735961914,188.7400054931641,258.6649780273437,166.17294311523438,130.04367065429688
1085,2022-05-12,142.12648010253906,106.93049621582033,112.84400177001952,41.84665298461914,191.2400054931641,253.5026397705078,161.62643432617188,129.52272033691406
1086,2022-05-13,146.6626434326172,113.05500030517578,116.05049896240234,42.58902740478516,198.6199951171875,259.2308959960937,176.9247283935547,132.62879943847656
1087,2022-05-16,145.097412109375,110.8105010986328,114.44499969482422,42.08108901977539,200.0399932861328,259.6081237792969,172.5081024169922,131.626220703125
1088,2022-05-17,148.7861785888672,115.36849975585938,116.4729995727539,43.3704833984375,202.6199951171875,264.8896789550781,181.63113403320312,137.30764770507812
1089,2022-05-18,140.39178466796875,107.1125030517578,111.89949798583984,41.36801528930664,192.2400054931641,252.82933044433597,169.25059509277344,128.2252197265625
1090,2022-05-19,136.93234252929688,107.31900024414062,110.38400268554688,41.0359001159668,191.2899932861328,251.89393615722656,171.1091766357422,128.3431854248047
1091,2022-05-20,137.17160034179688,107.59100341796876,108.90799713134766,40.68424606323242,193.5399932861328,251.3168029785156,166.81246948242188,129.35562133789062
1092,2022-05-23,142.67481994628906,107.55699920654295,111.48799896240234,41.02613067626953,196.22999572753903,259.3669738769531,168.85089111328125,129.86672973632812
1093,2022-05-24,139.9331817626953,104.0999984741211,105.97000122070312,40.70377731323242,181.27999877929688,258.342041015625,161.4165802001953,126.33796691894533
1094,2022-05-25,140.0926971435547,106.7750015258789,105.80500030517578,41.221492767333984,183.8300018310547,261.2277526855469,169.6203155517578,128.99191284179688
1095,2022-05-26,143.3427734375,111.07749938964844,107.7925033569336,42.47180938720703,191.6300048828125,264.59112548828125,178.37362670898438,132.54034423828125
1096,2022-05-27,149.18495178222656,115.14649963378906,112.31649780273438,43.51700210571289,195.1300048828125,271.8949890136719,187.9662933349609,137.37643432617188
1097,2022-05-31,148.38739013671875,120.20950317382812,113.76200103759766,43.3900146484375,193.63999938964844,270.5317687988281,186.5773468017578,140.77743530273438
1098,2022-06-01,148.25779724121094,121.68399810791016,113.89199829101562,43.08720779418945,188.63999938964844,271.0790405273437,183.06002807617188,138.35655212402344
1099,2022-06-02,150.75018310546875,125.51100158691406,117.62249755859376,43.80027770996094,198.8600006103516,273.2283935546875,195.77032470703125,144.46311950683594
1100,2022-06-03,144.9379119873047,122.3499984741211,114.54100036621094,42.3838996887207,190.77999877929688,268.6908569335937,187.0569610595703,139.5422821044922
1101,2022-06-06,145.6956024169922,124.79000091552734,116.82050323486328,42.33505630493164,194.25,267.4270935058594,187.7164764404297,138.77154541015625
1102,2022-06-07,148.25779724121094,123.0,117.14949798583984,42.520652770996094,195.6499938964844,271.1586608886719,189.1154022216797,140.20431518554688
1103,2022-06-08,147.51007080078125,121.18000030517578,117.19400024414062,40.27398300170898,196.63999938964844,269.0789489746094,186.3769073486328,137.30914306640625
1104,2022-06-09,142.2062530517578,116.1500015258789,114.83550262451172,39.08227157592773,184.0,263.4866027832031,180.38023376464844,135.08587646484375
1105,2022-06-10,136.7130126953125,109.6500015258789,111.1614990234375,38.27151870727539,175.57000732421875,251.74468994140625,169.64617919921875,131.6175537109375
1106,2022-06-13,131.4789581298828,103.66999816894533,106.39250183105467,36.89421081542969,164.25999450683594,241.06748962402344,156.38351440429688,127.13150024414062
1107,2022-06-14,132.3562774658203,102.30999755859376,106.71549987792967,37.05050277709961,163.72999572753906,243.2865295410156,158.2724609375,128.7124786376953
1108,2022-06-15,135.01815795898438,107.66999816894533,109.7645034790039,37.75380706787109,169.35000610351562,250.52073669433597,165.17864990234375,129.4733428955078
1109,2022-06-16,129.66448974609375,103.66000366210938,106.03350067138672,36.47418594360352,160.8699951171875,243.76416015625,155.92376708984375,119.38463592529295
1110,2022-06-17,131.15992736816406,106.22000122070312,107.14350128173828,36.11276245117188,163.74000549316406,246.4309539794922,158.71221923828125,119.55261993408205
1111,2022-06-21,135.45681762695312,108.68000030517578,111.54399871826172,36.85514068603516,157.0500030517578,252.49099731445312,165.5684356689453,122.9122314453125
1112,2022-06-22,134.93841552734375,108.9499969482422,111.4875030517578,36.51325607299805,155.85000610351562,251.8839874267578,163.50958251953125,120.70872497558594
1113,2022-06-23,137.8495330810547,112.44000244140624,112.24199676513672,36.54256057739258,158.75,257.58575439453125,162.16030883789062,118.66331481933594
1114,2022-06-24,141.22923278808594,116.45999908447266,117.9749984741211,37.71473693847656,170.16000366210938,266.3822937011719,171.1653289794922,123.6137924194336
1115,2022-06-27,141.22923278808594,113.22000122070312,115.83350372314452,37.73427200317383,169.49000549316406,263.58612060546875,168.5967559814453,125.66908264160156
1116,2022-06-28,137.02206420898438,107.4000015258789,112.00749969482422,36.90397644042969,160.67999267578125,255.21751403808597,159.73167419433594,130.0365753173828
1117,2022-06-29,138.80661010742188,108.91999816894533,111.70149993896484,36.42534255981445,163.94000244140625,258.9788818359375,155.33409118652344,128.68284606933594
1118,2022-06-30,136.3042449951172,106.20999908447266,108.96299743652344,36.54256057739258,161.25,255.5657501220703,151.50621032714844,126.22242736816406
1119,2022-07-01,138.50750732421875,109.55999755859376,108.7375030517578,35.497371673583984,160.02999877929688,258.30224609375,145.14971923828125,122.06244659423828
1120,2022-07-05,141.12953186035156,113.5,113.26300048828124,35.83925247192383,168.19000244140625,261.55615234375,149.5572967529297,124.33512115478516
1121,2022-07-06,142.48538208007812,114.33000183105467,114.5719985961914,36.132301330566406,169.77000427246094,264.89959716796875,151.21636962890625,125.55050659179688
1122,2022-07-07,145.90496826171875,116.33000183105467,118.78299713134766,37.25563430786133,172.19000244140625,267.07879638671875,158.4923553466797,132.8032989501953
1123,2022-07-08,146.5928497314453,115.54000091552734,119.35350036621094,37.10911560058594,170.8800048828125,266.34246826171875,158.29246520996094,134.39418029785156
1124,2022-07-11,144.42945861816406,111.75,115.67649841308594,36.337432861328125,162.8800048828125,263.2079772949219,151.43624877929688,130.66897583007812
1125,2022-07-12,145.41644287109375,109.22000122070312,114.02050018310548,36.347198486328125,163.27000427246094,252.42132568359372,150.7366485595703,131.3705291748047
1126,2022-07-13,145.04757690429688,110.4000015258789,111.35350036621094,36.347198486328125,163.49000549316406,251.47601318359372,151.55618286132812,134.028564453125
1127,2022-07-14,148.01852416992188,110.62999725341795,110.36750030517578,36.83560180664063,158.0500030517578,252.82933044433597,153.63502502441406,140.21420288085938
1128,2022-07-15,149.7133331298828,113.5500030517578,111.77749633789062,37.72450256347656,164.6999969482422,255.45632934570312,157.53286743164062,142.6548614501953
1129,2022-07-18,146.62278747558594,113.76000213623048,109.02999877929688,37.81241607666016,167.22999572753906,252.99847412109372,160.92098999023438,140.00669860839844
1130,2022-07-19,150.5408172607422,118.20999908447266,113.80999755859376,39.28740692138672,175.77999877929688,258.25250244140625,169.82608032226562,145.6192169189453
1131,2022-07-20,152.57461547851562,122.7699966430664,113.9000015258789,39.61952209472656,183.08999633789065,260.97900390625,177.97157287597656,149.9076690673828
1132,2022-07-21,154.87759399414062,124.62999725341795,114.33999633789062,39.66836166381836,183.1699981689453,263.5363464355469,180.4002227783203,154.00836181640625
1133,2022-07-22,153.6214141845703,122.41999816894533,107.9000015258789,38.29105758666992,169.27000427246094,259.078369140625,173.09426879882812,151.8740234375
1134,2022-07-25,152.48489379882812,121.13999938964844,107.51000213623048,38.251983642578125,166.64999389648438,257.5559387207031,170.14590454101562,151.4293670654297
1135,2022-07-26,151.1389923095703,114.80999755859376,105.0199966430664,38.056617736816406,159.14999389648438,250.6600341796875,165.23861694335938,148.18832397460938
1136,2022-07-27,156.31320190429688,120.97000122070312,113.05999755859376,39.248329162597656,169.5800018310547,267.4171447753906,177.80166625976562,151.59735107421875
1137,2022-07-28,156.87152099609375,122.27999877929688,114.22000122070312,38.78922653198242,160.72000122070312,275.04937744140625,179.74058532714844,144.71014404296875
1138,2022-07-29,162.01580810546875,134.9499969482422,116.31999969482422,35.46807098388672,159.10000610351562,279.35809326171875,181.52960205078125,143.33665466308594
1139,2022-08-01,161.0188446044922,135.38999938964844,114.86000061035156,36.10299301147461,159.92999267578125,276.6415100097656,184.30807495117188,145.67849731445312
1140,2022-08-02,159.52340698242188,134.16000366210938,115.12999725341795,35.17502212524414,160.19000244140625,273.4672546386719,185.1575927734375,145.28326416015625
1141,2022-08-03,165.62481689453125,139.52000427246094,118.08000183105467,35.67319869995117,168.8000030517578,281.07958984375,188.8255615234375,147.38796997070312
1142,2022-08-04,165.3057861328125,142.57000732421875,118.19000244140624,35.184791564941406,170.57000732421875,282.2537536621094,192.0437774658203,149.21597290039062
1143,2022-08-05,165.076171875,140.8000030517578,117.47000122070312,34.918392181396484,167.11000061035156,281.51739501953125,189.7850341796875,148.4254913330078
1144,2022-08-08,164.59695434570312,139.41000366210938,117.3000030517578,34.90852355957031,170.25,278.9401550292969,177.83163452148438,146.05398559570312
1145,2022-08-09,164.64686584472656,137.8300018310547,116.62999725341795,34.05998611450195,168.52999877929688,280.910400390625,170.76556396484375,140.81695556640625
1146,2022-08-10,168.95973205566406,142.69000244140625,119.6999969482422,34.89865493774414,178.33999633789062,287.73663330078125,180.86997985839844,145.24374389648438
1147,2022-08-11,168.21096801757812,140.63999938964844,118.83999633789062,35.115726470947266,177.49000549316406,285.6071472167969,179.32083129882812,146.07376098632812
1148,2022-08-12,171.8149871826172,143.5500030517578,121.68000030517578,35.6287956237793,180.5,290.4731140136719,186.9865875244141,149.49264526367188
